EVM0001809	LOC-Os04g16970
EVM0007853	LOC-Os09g36530
EVM0036730	LOC-Os01g57370
EVM0011620	LOC-Os07g42500
EVM0022090	LOC-Os03g59610
EVM0025652	LOC-Os01g57968
EVM0013123	LOC-Os02g10190
EVM0014347	LOC-Os04g55360
EVM0036341	LOC-Os01g73680
EVM0025120	LOC-Os02g16600
EVM0027757	LOC-Os03g19470
EVM0014055	LOC-Os06g19444
EVM0012020	LOC-Os01g11710
EVM0037310	LOC-Os08g35620
EVM0004186	LOC-Os04g31040
EVM0031057	LOC-Os03g52650
EVM0028729	LOC-Os10g34710
EVM0012470	LOC-Os02g32730
EVM0016266	LOC-Os08g43470
EVM0032006	LOC-Os07g11280
EVM0021325	LOC-Os04g32950
EVM0031015	LOC-Os10g34670
EVM0003559	LOC-Os05g35410
EVM0023886	LOC-Os09g24406
EVM0035513	LOC-Os02g35640
EVM0026327	LOC-Os05g25840
EVM0009273	LOC-Os03g03370
EVM0006229	LOC-Os07g45360
EVM0036732	LOC-Os08g42550
EVM0002711	LOC-Os06g32740
EVM0007362	LOC-Os03g59650
EVM0010461	LOC-Os03g08150
EVM0005707	LOC-Os08g36630
EVM0017623	LOC-Os10g33420
EVM0034182	LOC-Os02g24354
EVM0016254	LOC-Os10g35110
EVM0014431	LOC-Os06g12600
EVM0029382	LOC-Os04g48480
EVM0030054	LOC-Os07g12490
EVM0018573	LOC-Os07g05365
EVM0008900	LOC-Os11g24560
EVM0002618	LOC-Os01g42520
EVM0001590	LOC-Os08g28980
EVM0026198	LOC-Os03g03130
EVM0002781	LOC-Os02g20310
EVM0004713	LOC-Os01g33800
EVM0032314	LOC-Os03g55820
EVM0021164	LOC-Os12g18860
EVM0017975	LOC-Os11g31190
EVM0017682	LOC-Os08g08000
EVM0004849	LOC-Os06g16350
EVM0006149	LOC-Os04g51350
EVM0015007	LOC-Os04g15760
EVM0014238	LOC-Os02g27810
EVM0027895	LOC-Os02g07240
EVM0011505	LOC-Os03g41460
EVM0007021	LOC-Os02g47860
EVM0015987	LOC-Os06g40740
EVM0031717	LOC-Os12g31480
EVM0028696	LOC-Os01g25610
EVM0022039	LOC-Os11g13850
EVM0033443	LOC-Os05g49810
EVM0027824	LOC-Os04g42800
EVM0020044	LOC-Os12g34330
EVM0026389	LOC-Os08g01794
EVM0022323	LOC-Os06g41040
EVM0031600	LOC-Os09g32710
EVM0022128	LOC-Os07g34950
EVM0020417	LOC-Os05g47560
EVM0014452	LOC-Os03g49800
EVM0018906	LOC-Os05g39690
EVM0006503	LOC-Os04g58240
EVM0004521	LOC-Os04g33680
EVM0035305	LOC-Os05g38490
EVM0031908	LOC-Os01g56910
EVM0014379	LOC-Os01g04900
EVM0013459	LOC-Os09g33800
EVM0016440	LOC-Os10g41720
EVM0014246	LOC-Os01g49510
EVM0030857	LOC-Os07g05380
EVM0007131	LOC-Os10g05220
EVM0008141	LOC-Os03g12160
EVM0012480	LOC-Os09g09360
EVM0034230	LOC-Os08g33540
EVM0003914	LOC-Os02g45420
EVM0010263	LOC-Os06g50146
EVM0022278	LOC-Os11g44930
EVM0036914	LOC-Os01g54515
EVM0036221	LOC-Os08g44510
EVM0017534	LOC-Os08g35700
EVM0003862	LOC-Os08g19420
EVM0002813	LOC-Os01g68870
EVM0009034	LOC-Os06g07120
EVM0019780	LOC-Os10g26140
EVM0034147	LOC-Os08g01930
EVM0013851	LOC-Os08g23440
EVM0004297	LOC-Os11g36480
EVM0011735	LOC-Os05g48620
EVM0019435	LOC-Os06g42430
EVM0014504	LOC-Os01g51780
EVM0007620	LOC-Os09g22440
EVM0006025	LOC-Os11g31100
EVM0011191	LOC-Os01g08930
EVM0012861	LOC-Os04g41460
EVM0018075	LOC-Os07g40730
EVM0025020	LOC-Os09g28060
EVM0029182	LOC-Os01g55270
EVM0014859	LOC-Os09g35970
EVM0034250	LOC-Os09g24690
EVM0030746	LOC-Os02g10360
EVM0027453	LOC-Os11g17610
EVM0011481	LOC-Os04g57560
EVM0009500	LOC-Os06g09890
EVM0007851	LOC-Os01g73120
EVM0026807	LOC-Os01g07060
EVM0035563	LOC-Os11g44014
EVM0011391	LOC-Os02g57460
EVM0018689	LOC-Os01g37842
EVM0036928	LOC-Os07g44940
EVM0012013	LOC-Os01g52170
EVM0034347	LOC-Os01g11900
EVM0032968	LOC-Os04g39030
EVM0030152	LOC-Os09g39680
EVM0037166	LOC-Os03g15360
EVM0036841	LOC-Os02g03860
EVM0020125	LOC-Os07g37550
EVM0009215	LOC-Os01g08120
EVM0016841	LOC-Os06g44200
EVM0011388	LOC-Os10g36550
EVM0028818	LOC-Os03g08230
EVM0024694	LOC-Os03g17070
EVM0009549	LOC-Os06g30940
EVM0016849	LOC-Os03g48180
EVM0008037	LOC-Os02g34630
EVM0013677	LOC-Os01g40470
EVM0016475	LOC-Os08g16570
EVM0010194	LOC-Os10g13810
EVM0018646	LOC-Os05g42300
EVM0016851	LOC-Os04g38630
EVM0030375	LOC-Os07g44060
EVM0017642	LOC-Os07g43900
EVM0029413	LOC-Os04g41510
EVM0024220	LOC-Os05g32670
EVM0003714	LOC-Os10g31030
EVM0006529	LOC-Os03g10120
EVM0032941	LOC-Os06g41730
EVM0013545	LOC-Os02g43850
EVM0035089	LOC-Os03g36730
EVM0009400	LOC-Os02g13150
EVM0001504	LOC-Os04g56520
EVM0009715	LOC-Os02g58330
EVM0027034	LOC-Os03g43020
EVM0010619	LOC-Os05g37390
EVM0025127	LOC-Os05g19670
EVM0004457	LOC-Os01g42770
EVM0017881	LOC-Os07g09970
EVM0009343	LOC-Os05g48390
EVM0023972	LOC-Os02g22130
EVM0009133	LOC-Os06g29120
EVM0035970	LOC-Os02g08360
EVM0022644	LOC-Os08g35060
EVM0036475	LOC-Os12g02730
EVM0001216	LOC-Os02g45950
EVM0016159	LOC-Os03g13540
EVM0007227	LOC-Os09g24924
EVM0015277	LOC-Os02g43350
EVM0010733	LOC-Os05g23440
EVM0013363	LOC-Os11g07600
EVM0026070	LOC-Os08g44550
EVM0034121	LOC-Os03g51680
EVM0018444	LOC-Os03g19980
EVM0018398	LOC-Os01g59630
EVM0016007	LOC-Os01g70060
EVM0026124	LOC-Os01g66920
EVM0029104	LOC-Os01g58670
EVM0024693	LOC-Os02g53700
EVM0018190	LOC-Os07g44660
EVM0032522	LOC-Os01g53560
EVM0032031	LOC-Os12g42870
EVM0021169	LOC-Os05g12330
EVM0012074	LOC-Os08g39600
EVM0006497	LOC-Os01g65070
EVM0035075	LOC-Os05g51490
EVM0019253	LOC-Os12g38850
EVM0005392	LOC-Os07g46780
EVM0017751	LOC-Os02g04250
EVM0000319	LOC-Os08g34800
EVM0021330	LOC-Os05g04520
EVM0008369	LOC-Os03g10224
EVM0016420	LOC-Os01g08540
EVM0027115	LOC-Os03g45410
EVM0010775	LOC-Os01g11220
EVM0033725	LOC-Os02g15750
EVM0019198	LOC-Os02g52230
EVM0030454	LOC-Os03g28960
EVM0021174	LOC-Os03g58250
EVM0033364	LOC-Os10g40920
EVM0024036	LOC-Os12g19304
EVM0009338	LOC-Os01g61620
EVM0012743	LOC-Os06g10650
EVM0026165	LOC-Os06g34040
EVM0030286	LOC-Os08g25060
EVM0032817	LOC-Os08g06240
EVM0013469	LOC-Os05g32820
EVM0010027	LOC-Os04g30210
EVM0007598	LOC-Os03g46190
EVM0025914	LOC-Os03g20190
EVM0023777	LOC-Os07g33370
EVM0033701	LOC-Os05g12130
EVM0019454	LOC-Os02g51500
EVM0012574	LOC-Os09g20320
EVM0006932	LOC-Os02g57820
EVM0031364	LOC-Os10g39790
EVM0008131	LOC-Os04g51270
EVM0010816	LOC-Os06g34440
EVM0014322	LOC-Os01g55500
EVM0020816	LOC-Os03g42370
EVM0013699	LOC-Os01g42410
EVM0002357	LOC-Os02g54480
EVM0033479	LOC-Os06g37660
EVM0022281	LOC-Os07g01130
EVM0021038	LOC-Os04g55080
EVM0036725	LOC-Os03g63410
EVM0017477	LOC-Os10g33370
EVM0033852	LOC-Os02g46990
EVM0008593	LOC-Os11g33260
EVM0030860	LOC-Os08g44200
EVM0019942	LOC-Os01g21960
EVM0016656	LOC-Os08g27150
EVM0035194	LOC-Os10g21810
EVM0017002	LOC-Os07g11000
EVM0003717	LOC-Os02g04840
EVM0005844	LOC-Os05g01450
EVM0014449	LOC-Os12g07310
EVM0021523	LOC-Os03g63940
EVM0034853	LOC-Os09g12550
EVM0028266	LOC-Os06g43700
EVM0020907	LOC-Os01g06470
EVM0013818	LOC-Os04g34930
EVM0031569	LOC-Os05g39850
EVM0035301	LOC-Os01g67000
EVM0022656	LOC-Os03g14710
EVM0025637	LOC-Os09g10850
EVM0004505	LOC-Os07g25390
EVM0013822	LOC-Os05g03140
EVM0030517	LOC-Os11g29810
EVM0030901	LOC-Os02g31150
EVM0000895	LOC-Os04g49930
EVM0025599	LOC-Os03g60690
EVM0012869	LOC-Os09g29490
EVM0000727	LOC-Os03g04440
EVM0033146	LOC-Os02g17780
EVM0009878	LOC-Os07g01140
EVM0017674	LOC-Os03g18510
EVM0027561	LOC-Os02g11740
EVM0006633	LOC-Os09g39590
EVM0037059	LOC-Os11g35870
EVM0036214	LOC-Os08g06230
EVM0009535	LOC-Os03g38050
EVM0028934	LOC-Os09g20660
EVM0035701	LOC-Os02g43830
EVM0005300	LOC-Os12g18200
EVM0011758	LOC-Os03g20180
EVM0019440	LOC-Os08g29170
EVM0011077	LOC-Os10g21930
EVM0014058	LOC-Os07g37960
EVM0013579	LOC-Os07g06800
EVM0036212	LOC-Os06g13050
EVM0032790	LOC-Os01g73530
EVM0017120	LOC-Os05g02680
EVM0020743	LOC-Os06g19680
EVM0014338	LOC-Os01g68380
EVM0004433	LOC-Os11g34950
EVM0020244	LOC-Os01g68810
EVM0001959	LOC-Os12g10670
EVM0029913	LOC-Os08g02350
EVM0027553	LOC-Os05g45300
EVM0010706	LOC-Os01g24950
EVM0025021	LOC-Os03g20570
EVM0035451	LOC-Os06g50154
EVM0032574	LOC-Os03g18120
EVM0002943	LOC-Os02g47230
EVM0026945	LOC-Os03g25110
EVM0011959	LOC-Os11g09970
EVM0024228	LOC-Os01g15840
EVM0035890	LOC-Os09g37740
EVM0013332	LOC-Os07g37620
EVM0004407	LOC-Os01g01360
EVM0003342	LOC-Os11g06910
EVM0033872	LOC-Os03g11400
EVM0000831	LOC-Os08g44260
EVM0011673	LOC-Os04g01590
EVM0013481	LOC-Os01g13540
EVM0007079	LOC-Os08g36994
EVM0033298	LOC-Os12g29960
EVM0028447	LOC-Os08g25140
EVM0028249	LOC-Os01g49760
EVM0003422	LOC-Os03g62620
EVM0030266	LOC-Os02g13890
EVM0011431	LOC-Os03g26920
EVM0000313	LOC-Os03g64130
EVM0026408	LOC-Os12g07540
EVM0024858	LOC-Os08g33800
EVM0034324	LOC-Os05g18750
EVM0013777	LOC-Os11g29370
EVM0012647	LOC-Os06g49990
EVM0006200	LOC-Os07g40740
EVM0012627	LOC-Os05g23720
EVM0036053	LOC-Os02g03890
EVM0021877	LOC-Os06g45370
EVM0029412	LOC-Os04g51900
EVM0029657	LOC-Os12g13300
EVM0024844	LOC-Os02g29550
EVM0002294	LOC-Os10g35240
EVM0008157	LOC-Os01g72880
EVM0011057	LOC-Os06g04370
EVM0030452	LOC-Os04g56320
EVM0025384	LOC-Os10g25090
EVM0028709	LOC-Os11g43950
EVM0023203	LOC-Os09g35910
EVM0006977	LOC-Os12g21850
EVM0016206	LOC-Os03g15320
EVM0009609	LOC-Os01g16650
EVM0018411	LOC-Os02g37880
EVM0000752	LOC-Os11g41990
EVM0018821	LOC-Os03g63680
EVM0035312	LOC-Os03g52430
EVM0033468	LOC-Os07g32790
EVM0009740	LOC-Os02g51350
EVM0029880	LOC-Os11g16310
EVM0022106	LOC-Os01g57630
EVM0012107	LOC-Os08g43730
EVM0015744	LOC-Os05g06980
EVM0006808	LOC-Os12g27994
EVM0002960	LOC-Os02g46320
EVM0000545	LOC-Os01g13940
EVM0028926	LOC-Os07g19060
EVM0025869	LOC-Os04g41100
EVM0004688	LOC-Os10g26130
EVM0005427	LOC-Os10g34540
EVM0005748	LOC-Os01g43140
EVM0011029	LOC-Os02g04240
EVM0033277	LOC-Os05g43560
EVM0001421	LOC-Os11g07050
EVM0008494	LOC-Os03g24844
EVM0017255	LOC-Os03g21950
EVM0016364	LOC-Os07g13600
EVM0009766	LOC-Os01g66190
EVM0009620	LOC-Os06g11970
EVM0024786	LOC-Os05g26890
EVM0007607	LOC-Os03g26210
EVM0011243	LOC-Os02g24632
EVM0027898	LOC-Os01g41650
EVM0031859	LOC-Os02g52510
EVM0033727	LOC-Os06g03830
EVM0036623	LOC-Os10g41200
EVM0014282	LOC-Os02g21280
EVM0003928	LOC-Os03g58580
EVM0023185	LOC-Os02g32540
EVM0001475	LOC-Os02g53110
EVM0017865	LOC-Os03g20460
EVM0008405	LOC-Os02g48010
EVM0024114	LOC-Os03g57040
EVM0006423	LOC-Os02g47150
EVM0010630	LOC-Os10g40810
EVM0013292	LOC-Os01g08170
EVM0032865	LOC-Os06g07760
EVM0024924	LOC-Os09g01290
EVM0011763	LOC-Os04g41850
EVM0008440	LOC-Os05g51470
EVM0010597	LOC-Os04g53170
EVM0009678	LOC-Os02g50770
EVM0005281	LOC-Os05g22990
EVM0007316	LOC-Os12g40500
EVM0000206	LOC-Os10g41310
EVM0033581	LOC-Os03g04650
EVM0015604	LOC-Os03g15440
EVM0005112	LOC-Os01g72530
EVM0016216	LOC-Os12g34890
EVM0004106	LOC-Os06g16980
EVM0018262	LOC-Os09g37100
EVM0020341	LOC-Os07g32670
EVM0016762	LOC-Os03g17990
EVM0019310	LOC-Os07g46560
EVM0034223	LOC-Os11g16480
EVM0006225	LOC-Os04g56590
EVM0002151	LOC-Os03g17740
EVM0020591	LOC-Os12g37660
EVM0027104	LOC-Os06g01450
EVM0023036	LOC-Os10g40580
EVM0035265	LOC-Os06g09180
EVM0036176	LOC-Os03g49880
EVM0024527	LOC-Os06g33810
EVM0023954	LOC-Os02g28970
EVM0018568	LOC-Os08g21700
EVM0008030	LOC-Os07g18250
EVM0001573	LOC-Os03g11890
EVM0005638	LOC-Os11g01330
EVM0032611	LOC-Os12g44140
EVM0010478	LOC-Os05g19270
EVM0017187	LOC-Os05g33620
EVM0032582	LOC-Os06g45460
EVM0017233	LOC-Os09g39180
EVM0024793	LOC-Os06g19730
EVM0015196	LOC-Os08g37310
EVM0022816	LOC-Os03g15033
EVM0002895	LOC-Os08g23780
EVM0015780	LOC-Os09g23070
EVM0004506	LOC-Os01g46760
EVM0010841	LOC-Os07g30970
EVM0000373	LOC-Os03g51690
EVM0016370	LOC-Os09g25570
EVM0017845	LOC-Os09g21000
EVM0007644	LOC-Os12g16650
EVM0007194	LOC-Os05g44350
EVM0000753	LOC-Os04g14680
EVM0007529	LOC-Os01g48330
EVM0032169	LOC-Os02g01380
EVM0005660	LOC-Os04g18200
EVM0037004	LOC-Os02g58410
EVM0001003	LOC-Os02g13310
EVM0035748	LOC-Os12g24540
EVM0002487	LOC-Os02g50820
EVM0018364	LOC-Os03g49250
EVM0036121	LOC-Os05g24550
EVM0023815	LOC-Os05g48416
EVM0033111	LOC-Os03g56050
EVM0026277	LOC-Os03g44650
EVM0011465	LOC-Os03g46410
EVM0028469	LOC-Os01g42900
EVM0004016	LOC-Os07g28470
EVM0028646	LOC-Os02g58120
EVM0026358	LOC-Os03g21530
EVM0014291	LOC-Os04g58110
EVM0037087	LOC-Os11g32890
EVM0023014	LOC-Os04g44950
EVM0030260	LOC-Os09g24680
EVM0018993	LOC-Os01g57450
EVM0027270	LOC-Os02g03050
EVM0031177	LOC-Os06g03682
EVM0007097	LOC-Os01g45140
EVM0021230	LOC-Os05g06290
EVM0028016	LOC-Os01g31220
EVM0016485	LOC-Os08g37570
EVM0031588	LOC-Os12g38480
EVM0008916	LOC-Os08g04450
EVM0010032	LOC-Os09g34920
EVM0017256	LOC-Os11g38990
EVM0021120	LOC-Os04g13470
EVM0016555	LOC-Os02g56500
EVM0007081	LOC-Os02g33170
EVM0012106	LOC-Os12g37880
EVM0012042	LOC-Os01g51754
EVM0012791	LOC-Os12g03360
EVM0029189	LOC-Os10g35810
EVM0027708	LOC-Os05g30350
EVM0032251	LOC-Os12g27070
EVM0005450	LOC-Os12g08810
EVM0033856	LOC-Os08g07960
EVM0022613	LOC-Os01g67540
EVM0009105	LOC-Os09g39500
EVM0001610	LOC-Os06g21380
EVM0008449	LOC-Os03g06980
EVM0036953	LOC-Os07g03070
EVM0025465	LOC-Os10g42950
EVM0020215	LOC-Os09g01590
EVM0011295	LOC-Os05g03540
EVM0033635	LOC-Os01g04814
EVM0020399	LOC-Os04g44840
EVM0013813	LOC-Os10g26660
EVM0018518	LOC-Os08g39050
EVM0009049	LOC-Os03g15850
EVM0026996	LOC-Os09g36820
EVM0024782	LOC-Os12g18760
EVM0018408	LOC-Os04g46010
EVM0036755	LOC-Os06g13570
EVM0029652	LOC-Os06g40120
EVM0001435	LOC-Os01g21610
EVM0033997	LOC-Os04g08450
EVM0032144	LOC-Os06g05520
EVM0002918	LOC-Os05g07980
EVM0000156	LOC-Os02g55630
EVM0007133	LOC-Os06g29350
EVM0031223	LOC-Os03g13000
EVM0022988	LOC-Os06g13950
EVM0006975	LOC-Os05g03920
EVM0009115	LOC-Os01g72100
EVM0015958	LOC-Os09g38450
EVM0031767	LOC-Os07g44744
EVM0010217	LOC-Os09g36250
EVM0023905	LOC-Os06g50850
EVM0027196	LOC-Os05g36920
EVM0017317	LOC-Os07g46750
EVM0001766	LOC-Os01g57710
EVM0017510	LOC-Os04g55220
EVM0031912	LOC-Os01g32280
EVM0025181	LOC-Os01g46350
EVM0007270	LOC-Os02g03470
EVM0009872	LOC-Os03g61580
EVM0027379	LOC-Os01g65480
EVM0019316	ChrUn
EVM0026698	LOC-Os03g43720
EVM0029594	LOC-Os03g18150
EVM0008040	LOC-Os12g36620
EVM0005854	LOC-Os03g27390
EVM0033167	LOC-Os01g05480
EVM0021438	LOC-Os12g02260
EVM0014788	LOC-Os02g03070
EVM0036493	LOC-Os04g47220
EVM0002569	LOC-Os09g32640
EVM0003032	LOC-Os01g05070
EVM0007098	LOC-Os01g24750
EVM0020956	LOC-Os03g48010
EVM0009381	LOC-Os12g43370
EVM0021833	LOC-Os06g44860
EVM0034185	LOC-Os03g39860
EVM0001130	LOC-Os05g25850
EVM0011009	LOC-Os10g26400
EVM0014173	LOC-Os09g09470
EVM0002095	LOC-Os11g08080
EVM0036027	LOC-Os06g50330
EVM0012992	LOC-Os11g31110
EVM0030836	LOC-Os04g41500
EVM0032341	LOC-Os07g04840
EVM0019504	LOC-Os03g08080
EVM0010031	LOC-Os01g41640
EVM0032430	LOC-Os08g40260
EVM0002220	LOC-Os02g07840
EVM0010946	LOC-Os03g05310
EVM0010742	LOC-Os11g04950
EVM0010156	LOC-Os08g02130
EVM0037071	LOC-Os04g46280
EVM0006305	LOC-Os10g42960
EVM0000609	LOC-Os03g63074
EVM0025460	LOC-Os03g40020
EVM0030869	LOC-Os07g09450
EVM0022059	LOC-Os03g56840
EVM0003558	LOC-Os06g07474
EVM0019053	LOC-Os02g09780
EVM0005045	LOC-Os01g57260
EVM0017293	LOC-Os05g33010
EVM0020045	LOC-Os02g41770
EVM0023591	LOC-Os03g15630
EVM0027696	LOC-Os01g72340
EVM0018335	LOC-Os07g39530
EVM0012569	LOC-Os11g16540
EVM0035671	LOC-Os03g27820
EVM0007329	LOC-Os02g37862
EVM0035464	LOC-Os02g39490
EVM0008587	LOC-Os07g09510
EVM0034456	LOC-Os05g28290
EVM0028406	LOC-Os02g33080
EVM0002055	LOC-Os03g61730
EVM0012360	LOC-Os04g46730
EVM0028787	LOC-Os11g47800
EVM0015087	LOC-Os08g01900
EVM0026621	LOC-Os03g14860
EVM0033536	LOC-Os03g56900
EVM0010012	LOC-Os04g52920
EVM0037021	LOC-Os03g50310
EVM0025480	LOC-Os02g52490
EVM0006158	LOC-Os08g20730
EVM0020334	LOC-Os01g55490
EVM0037221	LOC-Os01g54420
EVM0017122	LOC-Os06g40600
EVM0034179	LOC-Os07g02300
EVM0026947	LOC-Os07g27810
EVM0026623	LOC-Os01g54440
EVM0028989	LOC-Os02g43920
EVM0001129	LOC-Os04g35140
EVM0000336	LOC-Os03g17174
EVM0009140	LOC-Os05g51060
EVM0013560	LOC-Os11g40590
EVM0003134	LOC-Os02g40810
EVM0010994	LOC-Os04g37790
EVM0027627	LOC-Os08g01390
EVM0037362	LOC-Os11g13694
EVM0007702	LOC-Os03g03400
EVM0023629	LOC-Os01g52530
EVM0033009	LOC-Os03g17240
EVM0030960	LOC-Os05g32230
EVM0035880	LOC-Os01g13140
EVM0030165	LOC-Os06g05900
EVM0027904	LOC-Os05g33710
EVM0015821	LOC-Os10g39710
EVM0010468	LOC-Os05g33260
EVM0007373	LOC-Os06g42730
EVM0002025	LOC-Os08g40230
EVM0019063	LOC-Os01g49350
EVM0004981	LOC-Os06g41110
EVM0025043	LOC-Os09g25560
EVM0036839	LOC-Os10g39810
EVM0026030	LOC-Os02g45200
EVM0035403	LOC-Os12g37840
EVM0024817	LOC-Os02g11940
EVM0023224	LOC-Os01g64960
EVM0024423	LOC-Os04g31390
EVM0037282	LOC-Os03g19390
EVM0034436	LOC-Os06g03570
EVM0007899	LOC-Os08g40280
EVM0024491	LOC-Os06g07490
EVM0032840	LOC-Os06g46820
EVM0005789	LOC-Os01g52864
EVM0022177	LOC-Os03g51870
EVM0006730	LOC-Os04g31330
EVM0026630	LOC-Os01g03660
EVM0028443	LOC-Os09g07500
EVM0025982	LOC-Os01g51170
EVM0034748	LOC-Os02g47500
EVM0013568	LOC-Os06g45980
EVM0027009	LOC-Os01g66140
EVM0021425	LOC-Os01g17320
EVM0017906	LOC-Os02g50740
EVM0003859	LOC-Os07g37740
EVM0004093	LOC-Os07g30800
EVM0004445	LOC-Os02g21970
EVM0005424	LOC-Os02g47650
EVM0023310	LOC-Os01g13080
EVM0021998	LOC-Os01g23610
EVM0004897	LOC-Os06g08170
EVM0025929	LOC-Os11g17930
EVM0000031	LOC-Os07g05870
EVM0018626	LOC-Os10g43040
EVM0009818	LOC-Os01g34080
EVM0004398	LOC-Os03g54150
EVM0008004	LOC-Os03g07850
EVM0002441	LOC-Os09g28220
EVM0004408	LOC-Os03g51020
EVM0013455	LOC-Os03g02030
EVM0031991	LOC-Os03g06330
EVM0012297	LOC-Os12g42980
EVM0018426	LOC-Os02g04440
EVM0034837	LOC-Os03g08200
EVM0013427	LOC-Os03g20100
EVM0003704	LOC-Os03g61990
EVM0021471	LOC-Os02g07070
EVM0027584	LOC-Os11g36030
EVM0001256	LOC-Os03g63970
EVM0019750	LOC-Os05g02820
EVM0036320	LOC-Os04g10000
EVM0016494	LOC-Os09g15480
EVM0030800	LOC-Os05g43850
EVM0022885	LOC-Os01g07790
EVM0009848	LOC-Os03g11200
EVM0009208	LOC-Os03g17660
EVM0035836	LOC-Os03g50270
EVM0036761	LOC-Os02g07830
EVM0010493	LOC-Os08g36020
EVM0014840	LOC-Os04g56654
EVM0013902	LOC-Os09g01620
EVM0025755	LOC-Os03g19580
EVM0017080	LOC-Os05g50930
EVM0013899	LOC-Os01g14810
EVM0015635	LOC-Os01g59490
EVM0030184	LOC-Os12g01490
EVM0008299	LOC-Os03g49830
EVM0014252	LOC-Os03g15720
EVM0019080	LOC-Os02g31100
EVM0011822	LOC-Os07g47180
EVM0017210	LOC-Os06g09320
EVM0006208	LOC-Os02g16040
EVM0001004	LOC-Os05g01490
EVM0030865	LOC-Os01g74310
EVM0022139	LOC-Os03g57450
EVM0007832	LOC-Os04g33390
EVM0026619	LOC-Os01g45530
EVM0025344	LOC-Os05g45430
EVM0000299	LOC-Os04g16680
EVM0009548	LOC-Os06g51240
EVM0009952	LOC-Os02g06592
EVM0013385	LOC-Os05g23320
EVM0019626	LOC-Os05g31062
EVM0024333	LOC-Os07g04200
EVM0025006	LOC-Os05g07130
EVM0036278	LOC-Os03g33650
EVM0021564	LOC-Os01g22510
EVM0019747	LOC-Os03g15050
EVM0015960	LOC-Os10g42280
EVM0022982	LOC-Os02g15690
EVM0001597	LOC-Os07g31850
EVM0033606	LOC-Os05g01990
EVM0015474	LOC-Os09g11230
EVM0033802	LOC-Os02g01980
EVM0027032	LOC-Os10g25200
EVM0024429	LOC-Os01g07770
EVM0029229	LOC-Os01g07940
EVM0013935	LOC-Os03g18840
EVM0004494	LOC-Os06g46366
EVM0036593	LOC-Os03g10930
EVM0024227	LOC-Os12g07010
EVM0036330	LOC-Os01g55240
EVM0035247	LOC-Os01g70220
EVM0014560	LOC-Os03g42810
EVM0033377	LOC-Os05g32610
EVM0025759	LOC-Os01g49330
EVM0022199	LOC-Os05g19954
EVM0023037	LOC-Os01g25880
EVM0025628	LOC-Os06g41810
EVM0016337	LOC-Os01g07400
EVM0030848	LOC-Os08g06110
EVM0024315	LOC-Os12g09570
EVM0023673	LOC-Os07g16960
EVM0000656	LOC-Os04g35220
EVM0026868	LOC-Os03g02270
EVM0017476	LOC-Os03g13730
EVM0026986	LOC-Os04g37680
EVM0021143	LOC-Os02g58550
EVM0015756	LOC-Os04g56510
EVM0023642	LOC-Os04g54630
EVM0019535	LOC-Os07g20510
EVM0009577	LOC-Os12g03260
EVM0034929	LOC-Os01g01600
EVM0000865	LOC-Os08g19890
EVM0036684	LOC-Os01g34200
EVM0000049	LOC-Os03g60850
EVM0028473	LOC-Os02g42650
EVM0032636	LOC-Os02g04080
EVM0018989	LOC-Os03g52870
EVM0019947	LOC-Os03g02730
EVM0016065	LOC-Os03g24184
EVM0033506	LOC-Os02g27360
EVM0011910	LOC-Os04g52020
EVM0016209	LOC-Os12g41600
EVM0035800	LOC-Os05g49890
EVM0005853	LOC-Os03g33580
EVM0004234	LOC-Os04g58380
EVM0017756	LOC-Os05g51830
EVM0012362	LOC-Os07g26690
EVM0023208	LOC-Os06g30320
EVM0025968	LOC-Os05g32190
EVM0020350	LOC-Os03g03650
EVM0007843	LOC-Os09g04990
EVM0023370	LOC-Os02g39540
EVM0010276	LOC-Os02g47760
EVM0001592	LOC-Os05g34900
EVM0004930	LOC-Os04g51300
EVM0003213	LOC-Os08g02340
EVM0011032	LOC-Os09g28910
EVM0028038	LOC-Os02g28720
EVM0022340	LOC-Os07g32550
EVM0034563	LOC-Os09g01360
EVM0028353	LOC-Os08g19320
EVM0034272	LOC-Os11g10420
EVM0023883	LOC-Os07g30100
EVM0010041	LOC-Os12g37860
EVM0027979	LOC-Os05g26210
EVM0019131	LOC-Os01g51300
EVM0018219	LOC-Os04g41330
EVM0035839	LOC-Os02g38130
EVM0033058	LOC-Os10g33700
EVM0005586	LOC-Os02g26660
EVM0001465	LOC-Os04g58140
EVM0010485	LOC-Os05g11980
EVM0004943	LOC-Os08g41010
EVM0008771	LOC-Os04g37920
EVM0023103	LOC-Os01g63830
EVM0020126	LOC-Os01g53580
EVM0002657	LOC-Os01g74010
EVM0035108	LOC-Os03g56740
EVM0033410	LOC-Os06g44080
EVM0023713	LOC-Os02g36550
EVM0033960	LOC-Os07g43980
EVM0001957	LOC-Os03g54100
EVM0029296	LOC-Os03g55380
EVM0031604	LOC-Os01g62810
EVM0015896	LOC-Os07g32900
EVM0010898	LOC-Os12g32374
EVM0000514	LOC-Os11g02424
EVM0009721	LOC-Os06g41440
EVM0005850	LOC-Os03g34040
EVM0015983	LOC-Os01g10050
EVM0015637	LOC-Os05g08440
EVM0000084	LOC-Os01g56560
EVM0029321	LOC-Os07g27460
EVM0013518	LOC-Os02g53330
EVM0035210	LOC-Os03g18870
EVM0014425	LOC-Os02g28820
EVM0023051	LOC-Os09g38540
